IN_ind_id,IN_sponge_id,NEAR_ind_id,NEAR_sponge_id,ind_id_Pair,sponge_id_Pair,Distance_m
40,GOL_12,50,GOL_17,40_50,GOL_12_GOL_17,17.88736846
40,GOL_12,51,GOL_18,40_51,GOL_12_GOL_18,14.73124373
40,GOL_12,52,GOL_18,40_52,GOL_12_GOL_18,14.73124373
40,GOL_12,53,GOL_18,40_53,GOL_12_GOL_18,14.73124373
40,GOL_12,54,GOL_18,40_54,GOL_12_GOL_18,14.73124373
40,GOL_12,55,GOL_19,40_55,GOL_12_GOL_19,7.561374035
40,GOL_12,56,GOL_19,40_56,GOL_12_GOL_19,7.561374035
40,GOL_12,57,GOL_20,40_57,GOL_12_GOL_20,9.274756235
40,GOL_12,58,GOL_21,40_58,GOL_12_GOL_21,9.608689826
40,GOL_12,59,GOL_22,40_59,GOL_12_GOL_22,32.98210864
40,GOL_12,60,GOL_23,40_60,GOL_12_GOL_23,76.89172514
40,GOL_12,61,GOL_23,40_61,GOL_12_GOL_23,76.89172514
40,GOL_12,62,GOL_24,40_62,GOL_12_GOL_24,86.22382488
40,GOL_12,63,GOL_25,40_63,GOL_12_GOL_25,81.79107456
40,GOL_12,64,GOL_25,40_64,GOL_12_GOL_25,81.79107456
40,GOL_12,65,GOL_26,40_65,GOL_12_GOL_26,105.6689428
40,GOL_12,66,GOL_26,40_66,GOL_12_GOL_26,105.6689428
40,GOL_12,67,GOL_27,40_67,GOL_12_GOL_27,113.6883843
40,GOL_12,68,GOL_28,40_68,GOL_12_GOL_28,114.7629131
40,GOL_12,69,GOL_29,40_69,GOL_12_GOL_29,119.4051404
40,GOL_12,70,GOL_30,40_70,GOL_12_GOL_30,109.9237012
40,GOL_12,71,GOL_31,40_71,GOL_12_GOL_31,117.682755
40,GOL_12,72,GOL_32,40_72,GOL_12_GOL_32,37.20610311
40,GOL_12,73,GOL_33,40_73,GOL_12_GOL_33,26.26352807
40,GOL_12,74,GOL_33,40_74,GOL_12_GOL_33,26.26352807
40,GOL_12,75,GOL_34,40_75,GOL_12_GOL_34,24.70705065
40,GOL_12,76,GOL_34,40_76,GOL_12_GOL_34,24.70705065
40,GOL_12,77,GOL_34,40_77,GOL_12_GOL_34,24.70705065
40,GOL_12,78,GOL_35,40_78,GOL_12_GOL_35,33.46858071
40,GOL_12,79,GOL_35,40_79,GOL_12_GOL_35,33.46858071
40,GOL_12,80,GOL_36,40_80,GOL_12_GOL_36,28.98111027
40,GOL_12,81,GOL_37,40_81,GOL_12_GOL_37,35.77483692
40,GOL_12,82,GOL_37,40_82,GOL_12_GOL_37,35.77483692
40,GOL_12,83,GOL_38,40_83,GOL_12_GOL_38,23.57915397
40,GOL_12,84,GOL_39,40_84,GOL_12_GOL_39,112.9589077
40,GOL_12,85,GOL_40,40_85,GOL_12_GOL_40,114.7629131
40,GOL_12,86,GOL_41,40_86,GOL_12_GOL_41,124.3262714
40,GOL_12,87,GOL_42,40_87,GOL_12_GOL_42,122.2503271
40,GOL_12,88,GOL_42,40_88,GOL_12_GOL_42,122.2503271
40,GOL_12,89,GOL_43,40_89,GOL_12_GOL_43,127.6630036
40,GOL_12,90,GOL_43,40_90,GOL_12_GOL_43,127.6630036
40,GOL_12,91,GOL_43,40_91,GOL_12_GOL_43,127.6630036
40,GOL_12,92,GOL_44,40_92,GOL_12_GOL_44,132.8193774
40,GOL_12,93,GOL_44,40_93,GOL_12_GOL_44,132.8193774
40,GOL_12,94,GOL_44,40_94,GOL_12_GOL_44,132.8193774
40,GOL_12,95,GRU_01,40_95,GOL_12_GRU_01,88.24155853
40,GOL_12,96,GRU_02,40_96,GOL_12_GRU_02,87.74115734
40,GOL_12,97,GRU_03,40_97,GOL_12_GRU_03,93.66791752
40,GOL_12,98,GRU_04,40_98,GOL_12_GRU_04,93.66791752
40,GOL_12,99,GRU_04,40_99,GOL_12_GRU_04,93.66791752
40,GOL_12,100,GRU_04,40_100,GOL_12_GRU_04,93.66791752
40,GOL_12,101,GRU_05,40_101,GOL_12_GRU_05,92.55961022
40,GOL_12,102,GRU_06,40_102,GOL_12_GRU_06,78.17798217
40,GOL_12,103,GRU_07,40_103,GOL_12_GRU_07,77.2112735
40,GOL_12,104,GRU_08,40_104,GOL_12_GRU_08,82.84822058
40,GOL_12,105,GRU_09,40_105,GOL_12_GRU_09,82.19618872
40,GOL_12,106,GRU_09,40_106,GOL_12_GRU_09,82.30107757
40,GOL_12,107,GRU_09,40_107,GOL_12_GRU_09,82.30107757
40,GOL_12,108,GRU_09,40_108,GOL_12_GRU_09,82.30107757
40,GOL_12,109,GRU_09,40_109,GOL_12_GRU_09,82.30107757
40,GOL_12,110,GRU_09,40_110,GOL_12_GRU_09,82.30107757
40,GOL_12,111,GRU_09,40_111,GOL_12_GRU_09,82.30107757
40,GOL_12,112,GOL_45,40_112,GOL_12_GOL_45,5.569183727
40,GOL_12,113,GOL_46,40_113,GOL_12_GOL_46,19.60624241
40,GOL_12,114,GOL_46,40_114,GOL_12_GOL_46,19.60624241
40,GOL_12,115,GOL_47,40_115,GOL_12_GOL_47,22.28048078
40,GOL_12,116,GOL_48,40_116,GOL_12_GOL_48,23.1636918
40,GOL_12,117,GOL_49,40_117,GOL_12_GOL_49,8.248635538
40,GOL_12,118,GOL_49,40_118,GOL_12_GOL_49,8.248635538
40,GOL_12,119,GOL_49,40_119,GOL_12_GOL_49,8.248635538
40,GOL_12,120,GOL_50,40_120,GOL_12_GOL_50,16.37219262
40,GOL_12,121,GOL_51,40_121,GOL_12_GOL_51,10.89831242
40,GOL_12,122,GOL_51,40_122,GOL_12_GOL_51,10.89831242
40,GOL_12,123,GRU_10,40_123,GOL_12_GRU_10,75.4418268
40,GOL_12,124,GRU_11,40_124,GOL_12_GRU_11,81.61395574
40,GOL_12,125,GRU_11,40_125,GOL_12_GRU_11,81.61395574
40,GOL_12,126,GRU_11,40_126,GOL_12_GRU_11,81.61395574
40,GOL_12,127,GRU_12,40_127,GOL_12_GRU_12,96.72127386
40,GOL_12,128,GRU_12,40_128,GOL_12_GRU_12,96.72127386
40,GOL_12,129,GRU_12,40_129,GOL_12_GRU_12,96.72127386
40,GOL_12,130,GRU_12,40_130,GOL_12_GRU_12,96.72127386
40,GOL_12,131,GRU_13,40_131,GOL_12_GRU_13,98.7691275
40,GOL_12,132,GRU_13,40_132,GOL_12_GRU_13,98.7691275
40,GOL_12,133,GRU_14,40_133,GOL_12_GRU_14,104.2178553
40,GOL_12,134,GRU_14,40_134,GOL_12_GRU_14,104.2178553
40,GOL_12,135,GRU_14,40_135,GOL_12_GRU_14,104.2178553
40,GOL_12,136,GRU_14,40_136,GOL_12_GRU_14,104.2178553
40,GOL_12,137,GRU_15,40_137,GOL_12_GRU_15,105.7793325
40,GOL_12,138,GRU_15,40_138,GOL_12_GRU_15,105.7793325
40,GOL_12,139,GRU_15,40_139,GOL_12_GRU_15,105.7793325
40,GOL_12,140,GRU_16,40_140,GOL_12_GRU_16,102.0357027
40,GOL_12,141,GRU_16,40_141,GOL_12_GRU_16,102.0357027
40,GOL_12,142,GRU_16,40_142,GOL_12_GRU_16,102.0357027
40,GOL_12,143,GRU_16,40_143,GOL_12_GRU_16,102.0357027
40,GOL_12,144,GRU_16,40_144,GOL_12_GRU_16,102.0357027
40,GOL_12,145,GRU_16,40_145,GOL_12_GRU_16,102.0357027
40,GOL_12,146,GRU_16,40_146,GOL_12_GRU_16,102.0357027
40,GOL_12,147,GRU_16,40_147,GOL_12_GRU_16,102.0357027
40,GOL_12,148,GRU_16,40_148,GOL_12_GRU_16,102.0357027
40,GOL_12,149,GRU_16,40_149,GOL_12_GRU_16,102.0357027
40,GOL_12,150,GRU_16,40_150,GOL_12_GRU_16,102.0357027
40,GOL_12,151,GRU_16,40_151,GOL_12_GRU_16,102.0357027
40,GOL_12,152,GRU_16,40_152,GOL_12_GRU_16,102.0357027
40,GOL_12,153,GRU_16,40_153,GOL_12_GRU_16,102.0357027
40,GOL_12,154,GRU_17,40_154,GOL_12_GRU_17,105.1433262
40,GOL_12,155,GRU_17,40_155,GOL_12_GRU_17,105.1433262
40,GOL_12,156,GRU_18,40_156,GOL_12_GRU_18,94.32852586
40,GOL_12,157,GRU_18,40_157,GOL_12_GRU_18,94.32852586
40,GOL_12,158,GRU_19,40_158,GOL_12_GRU_19,89.50780432
40,GOL_12,159,GRU_19,40_159,GOL_12_GRU_19,89.50780432
40,GOL_12,160,GRU_20,40_160,GOL_12_GRU_20,77.02019635
40,GOL_12,161,GRU_21,40_161,GOL_12_GRU_21,85.50935146
40,GOL_12,162,GOL_52,40_162,GOL_12_GOL_52,127.9837785
40,GOL_12,163,GOL_52,40_163,GOL_12_GOL_52,127.9837785
40,GOL_12,164,GOL_53,40_164,GOL_12_GOL_53,126.6407815
40,GOL_12,165,GOL_54,40_165,GOL_12_GOL_54,133.9653067
40,GOL_12,166,GOL_54,40_166,GOL_12_GOL_54,133.9653067
40,GOL_12,167,GOL_55,40_167,GOL_12_GOL_55,105.2617473
40,GOL_12,168,GOL_55,40_168,GOL_12_GOL_55,105.2617473
40,GOL_12,169,GOL_56,40_169,GOL_12_GOL_56,98.06605114
40,GOL_12,170,GOL_57,40_170,GOL_12_GOL_57,96.70837044
40,GOL_12,171,GOL_57,40_171,GOL_12_GOL_57,96.70837044
40,GOL_12,172,GOL_58,40_172,GOL_12_GOL_58,100.9927131
40,GOL_12,173,GRU_22,40_173,GOL_12_GRU_22,100.4432793
40,GOL_12,174,GRU_23,40_174,GOL_12_GRU_23,91.36075268
40,GOL_12,175,GRU_24,40_175,GOL_12_GRU_24,89.89495907
40,GOL_12,176,GRU_25,40_176,GOL_12_GRU_25,82.84822058
40,GOL_12,177,GRU_25,40_177,GOL_12_GRU_25,82.84822058
40,GOL_12,178,GRU_26,40_178,GOL_12_GRU_26,82.55805931
40,GOL_12,179,GRU_27,40_179,GOL_12_GRU_27,80.63955057
40,GOL_12,180,GRU_27,40_180,GOL_12_GRU_27,80.63955057
40,GOL_12,181,GRU_28,40_181,GOL_12_GRU_28,86.57046536
40,GOL_12,182,GRU_28,40_182,GOL_12_GRU_28,86.57046536
40,GOL_12,183,GRU_28,40_183,GOL_12_GRU_28,86.57046536
40,GOL_12,184,GRU_28,40_184,GOL_12_GRU_28,86.57046536
40,GOL_12,185,GRU_29,40_185,GOL_12_GRU_29,99.33431305
40,GOL_12,186,GRU_30,40_186,GOL_12_GRU_30,95.70595661
40,GOL_12,187,GRU_30,40_187,GOL_12_GRU_30,95.70595661
40,GOL_12,188,GRU_30,40_188,GOL_12_GRU_30,95.70595661
40,GOL_12,189,GRU_31,40_189,GOL_12_GRU_31,96.8319028
40,GOL_12,190,GRU_31,40_190,GOL_12_GRU_31,96.8319028
40,GOL_12,191,GRU_32,40_191,GOL_12_GRU_32,96.36779012
40,GOL_12,192,LON_01,40_192,GOL_12_LON_01,4939.335517
40,GOL_12,193,LON_01,40_193,GOL_12_LON_01,4939.335517
40,GOL_12,194,LON_02,40_194,GOL_12_LON_02,4939.064482
40,GOL_12,195,LON_02,40_195,GOL_12_LON_02,4939.064482
40,GOL_12,196,LON_03,40_196,GOL_12_LON_03,4934.24862
40,GOL_12,197,LON_03,40_197,GOL_12_LON_03,4934.24862
40,GOL_12,198,LON_03,40_198,GOL_12_LON_03,4934.24862
40,GOL_12,199,LON_04,40_199,GOL_12_LON_04,4931.410975
40,GOL_12,200,LON_05,40_200,GOL_12_LON_05,4935.853997
40,GOL_12,201,LON_05,40_201,GOL_12_LON_05,4935.853997
40,GOL_12,202,LON_06,40_202,GOL_12_LON_06,4951.225209
40,GOL_12,203,LON_06,40_203,GOL_12_LON_06,4951.225209
40,GOL_12,204,LON_06,40_204,GOL_12_LON_06,4951.225209
40,GOL_12,205,LON_06,40_205,GOL_12_LON_06,4951.225209
40,GOL_12,206,LON_07,40_206,GOL_12_LON_07,4958.573902
40,GOL_12,207,LON_07,40_207,GOL_12_LON_07,4958.573902
40,GOL_12,208,LON_08,40_208,GOL_12_LON_08,4962.533206
40,GOL_12,209,LON_08,40_209,GOL_12_LON_08,4962.533206
40,GOL_12,210,LON_08,40_210,GOL_12_LON_08,4962.533206
40,GOL_12,211,LON_09,40_211,GOL_12_LON_09,4956.492877
40,GOL_12,212,LON_10,40_212,GOL_12_LON_10,4947.5891
40,GOL_12,213,LON_11,40_213,GOL_12_LON_11,4947.5891
40,GOL_12,214,LON_11,40_214,GOL_12_LON_11,4947.5891
40,GOL_12,215,LON_11,40_215,GOL_12_LON_11,4947.5891
40,GOL_12,216,LON_11,40_216,GOL_12_LON_11,4947.5891
40,GOL_12,217,LON_12,40_217,GOL_12_LON_12,4947.5891
40,GOL_12,218,LON_13,40_218,GOL_12_LON_13,4947.5891
40,GOL_12,219,LON_13,40_219,GOL_12_LON_13,4947.5891
40,GOL_12,220,LON_13,40_220,GOL_12_LON_13,4947.5891
40,GOL_12,221,LON_13,40_221,GOL_12_LON_13,4947.5891
40,GOL_12,222,LON_13,40_222,GOL_12_LON_13,4947.5891
40,GOL_12,223,CUR_01,40_223,GOL_12_CUR_01,2349.272131
40,GOL_12,224,CUR_02,40_224,GOL_12_CUR_02,2349.272131
40,GOL_12,225,CUR_02,40_225,GOL_12_CUR_02,2349.272131
40,GOL_12,226,CUR_03,40_226,GOL_12_CUR_03,2349.272131
41,GOL_13,1,GOL_01,41_1,GOL_13_GOL_01,27.82995607
41,GOL_13,2,GOL_01,41_2,GOL_13_GOL_01,27.82995607
41,GOL_13,3,GOL_01,41_3,GOL_13_GOL_01,27.82995607
41,GOL_13,4,GOL_01,41_4,GOL_13_GOL_01,27.82995607
41,GOL_13,5,GOL_01,41_5,GOL_13_GOL_01,27.82995607
41,GOL_13,6,GOL_2,41_6,GOL_13_GOL_2,24.59004435
41,GOL_13,7,GOL_2,41_7,GOL_13_GOL_2,24.59004435
41,GOL_13,8,GOL_2,41_8,GOL_13_GOL_2,24.59004435
41,GOL_13,9,GOL_3,41_9,GOL_13_GOL_3,25.45798595
41,GOL_13,10,GOL_3,41_10,GOL_13_GOL_3,25.45798595
41,GOL_13,11,GOL_3,41_11,GOL_13_GOL_3,25.45798595
41,GOL_13,12,GOL_3,41_12,GOL_13_GOL_3,25.45798595
41,GOL_13,13,GOL_3,41_13,GOL_13_GOL_3,25.45798595
41,GOL_13,14,GOL_3,41_14,GOL_13_GOL_3,25.45798595
41,GOL_13,15,GOL_3,41_15,GOL_13_GOL_3,25.45798595
41,GOL_13,16,GOL_3,41_16,GOL_13_GOL_3,25.45798595
41,GOL_13,17,GOL_3,41_17,GOL_13_GOL_3,25.45798595
41,GOL_13,18,GOL_3,41_18,GOL_13_GOL_3,25.45798595
41,GOL_13,19,GOL_4,41_19,GOL_13_GOL_4,27.82995607
41,GOL_13,20,GOL_5,41_20,GOL_13_GOL_5,10.49360392
41,GOL_13,21,GOL_6,41_21,GOL_13_GOL_6,2.339400137
41,GOL_13,22,GOL_6,41_22,GOL_13_GOL_6,2.339400137
41,GOL_13,23,GOL_7,41_23,GOL_13_GOL_7,8.064694021
41,GOL_13,24,GOL_8,41_24,GOL_13_GOL_8,20.05672548
41,GOL_13,25,XES_1,41_25,GOL_13_XES_1,1351.431098
41,GOL_13,26,GOL_9,41_26,GOL_13_GOL_9,22.82815967
41,GOL_13,27,GOL_9,41_27,GOL_13_GOL_9,22.82815967
41,GOL_13,28,GOL_10,41_28,GOL_13_GOL_10,38.97724083
41,GOL_13,29,GOL_11,41_29,GOL_13_GOL_11,10.49360392
41,GOL_13,30,GOL_11,41_30,GOL_13_GOL_11,10.49360392
41,GOL_13,31,GOL_11,41_31,GOL_13_GOL_11,10.49360392
41,GOL_13,32,GOL_11,41_32,GOL_13_GOL_11,10.49360392
41,GOL_13,33,GOL_11,41_33,GOL_13_GOL_11,10.49360392
41,GOL_13,34,GOL_12,41_34,GOL_13_GOL_12,35.77483692
41,GOL_13,35,GOL_12,41_35,GOL_13_GOL_12,35.77483692
41,GOL_13,36,GOL_12,41_36,GOL_13_GOL_12,35.77483692
41,GOL_13,37,GOL_12,41_37,GOL_13_GOL_12,35.77483692
41,GOL_13,38,GOL_12,41_38,GOL_13_GOL_12,35.77483692
41,GOL_13,39,GOL_12,41_39,GOL_13_GOL_12,35.77483692
41,GOL_13,40,GOL_12,41_40,GOL_13_GOL_12,35.77483692
41,GOL_13,42,GOL_13,41_42,GOL_13_GOL_13,0
41,GOL_13,43,GOL_13,41_43,GOL_13_GOL_13,0
41,GOL_13,44,GOL_13,41_44,GOL_13_GOL_13,0
41,GOL_13,45,XES_2,41_45,GOL_13_XES_2,1381.340742
41,GOL_13,46,GOL_15,41_46,GOL_13_GOL_15,26.2604565
41,GOL_13,47,GOL_16,41_47,GOL_13_GOL_16,13.9522362
41,GOL_13,48,GOL_16,41_48,GOL_13_GOL_16,13.9522362
41,GOL_13,49,GOL_17,41_49,GOL_13_GOL_17,17.88746846
41,GOL_13,50,GOL_17,41_50,GOL_13_GOL_17,17.88746846
41,GOL_13,51,GOL_18,41_51,GOL_13_GOL_18,21.20669197
41,GOL_13,52,GOL_18,41_52,GOL_13_GOL_18,21.20669197
41,GOL_13,53,GOL_18,41_53,GOL_13_GOL_18,21.20669197
41,GOL_13,54,GOL_18,41_54,GOL_13_GOL_18,21.20669197
41,GOL_13,55,GOL_19,41_55,GOL_13_GOL_19,28.52041348
41,GOL_13,56,GOL_19,41_56,GOL_13_GOL_19,28.52041348
41,GOL_13,57,GOL_20,41_57,GOL_13_GOL_20,29.02171842
41,GOL_13,58,GOL_21,41_58,GOL_13_GOL_21,34.60684137
41,GOL_13,59,GOL_22,41_59,GOL_13_GOL_22,6.37923289
41,GOL_13,60,GOL_23,41_60,GOL_13_GOL_23,55.85707829
41,GOL_13,61,GOL_23,41_61,GOL_13_GOL_23,55.85707829
41,GOL_13,62,GOL_24,41_62,GOL_13_GOL_24,59.95912937
41,GOL_13,63,GOL_25,41_63,GOL_13_GOL_25,56.04662303
41,GOL_13,64,GOL_25,41_64,GOL_13_GOL_25,56.04662303
41,GOL_13,65,GOL_26,41_65,GOL_13_GOL_26,77.0082714
41,GOL_13,66,GOL_26,41_66,GOL_13_GOL_26,77.0082714
41,GOL_13,67,GOL_27,41_67,GOL_13_GOL_27,85.67617984
41,GOL_13,68,GOL_28,41_68,GOL_13_GOL_28,86.08919602
41,GOL_13,69,GOL_29,41_69,GOL_13_GOL_29,90.91586795
41,GOL_13,70,GOL_30,41_70,GOL_13_GOL_30,82.04395292
41,GOL_13,71,GOL_31,41_71,GOL_13_GOL_31,89.94471537
41,GOL_13,72,GOL_32,41_72,GOL_13_GOL_32,14.8598928
41,GOL_13,73,GOL_33,41_73,GOL_13_GOL_33,12.89081165
41,GOL_13,74,GOL_33,41_74,GOL_13_GOL_33,12.89081165
41,GOL_13,75,GOL_34,41_75,GOL_13_GOL_34,14.25462355
41,GOL_13,76,GOL_34,41_76,GOL_13_GOL_34,14.25462355
41,GOL_13,77,GOL_34,41_77,GOL_13_GOL_34,14.25462355
41,GOL_13,78,GOL_35,41_78,GOL_13_GOL_35,13.76134438
41,GOL_13,79,GOL_35,41_79,GOL_13_GOL_35,13.76134438
41,GOL_13,80,GOL_36,41_80,GOL_13_GOL_36,9.14710062
41,GOL_13,81,GOL_37,41_81,GOL_13_GOL_37,0
41,GOL_13,82,GOL_37,41_82,GOL_13_GOL_37,0
41,GOL_13,83,GOL_38,41_83,GOL_13_GOL_38,12.19568294
41,GOL_13,84,GOL_39,41_84,GOL_13_GOL_39,83.66920238
41,GOL_13,85,GOL_40,41_85,GOL_13_GOL_40,86.08919602
41,GOL_13,86,GOL_41,41_86,GOL_13_GOL_41,97.88505471
41,GOL_13,87,GOL_42,41_87,GOL_13_GOL_42,96.7496568
41,GOL_13,88,GOL_42,41_88,GOL_13_GOL_42,96.7496568
41,GOL_13,89,GOL_43,41_89,GOL_13_GOL_43,102.0896774
41,GOL_13,90,GOL_43,41_90,GOL_13_GOL_43,102.0896774
41,GOL_13,91,GOL_43,41_91,GOL_13_GOL_43,102.0896774
41,GOL_13,92,GOL_44,41_92,GOL_13_GOL_44,106.3019048
41,GOL_13,93,GOL_44,41_93,GOL_13_GOL_44,106.3019048
41,GOL_13,94,GOL_44,41_94,GOL_13_GOL_44,106.3019048
41,GOL_13,95,GRU_01,41_95,GOL_13_GRU_01,53.30889439
41,GOL_13,96,GRU_02,41_96,GOL_13_GRU_02,53.57356963
41,GOL_13,97,GRU_03,41_97,GOL_13_GRU_03,59.48156204
41,GOL_13,98,GRU_04,41_98,GOL_13_GRU_04,59.48156204
41,GOL_13,99,GRU_04,41_99,GOL_13_GRU_04,59.48156204
41,GOL_13,100,GRU_04,41_100,GOL_13_GRU_04,59.48156204
41,GOL_13,101,GRU_05,41_101,GOL_13_GRU_05,58.7197824
41,GOL_13,102,GRU_06,41_102,GOL_13_GRU_06,43.85539516
41,GOL_13,103,GRU_07,41_103,GOL_13_GRU_07,42.10795547
41,GOL_13,104,GRU_08,41_104,GOL_13_GRU_08,47.62512954
41,GOL_13,105,GRU_09,41_105,GOL_13_GRU_09,46.48158975
41,GOL_13,106,GRU_09,41_106,GOL_13_GRU_09,46.66687689
41,GOL_13,107,GRU_09,41_107,GOL_13_GRU_09,46.66687689
41,GOL_13,108,GRU_09,41_108,GOL_13_GRU_09,46.66687689
41,GOL_13,109,GRU_09,41_109,GOL_13_GRU_09,46.66687689
41,GOL_13,110,GRU_09,41_110,GOL_13_GRU_09,46.66687689
41,GOL_13,111,GRU_09,41_111,GOL_13_GRU_09,46.66687689
41,GOL_13,112,GOL_45,41_112,GOL_13_GOL_45,31.93684102
41,GOL_13,113,GOL_46,41_113,GOL_13_GOL_46,16.37214747
41,GOL_13,114,GOL_46,41_114,GOL_13_GOL_46,16.37214747
41,GOL_13,115,GOL_47,41_115,GOL_13_GOL_47,14.33633328
41,GOL_13,116,GOL_48,41_116,GOL_13_GOL_48,15.67386665
41,GOL_13,117,GOL_49,41_117,GOL_13_GOL_49,28.71017784
41,GOL_13,118,GOL_49,41_118,GOL_13_GOL_49,28.71017784
41,GOL_13,119,GOL_49,41_119,GOL_13_GOL_49,28.71017784
41,GOL_13,120,GOL_50,41_120,GOL_13_GOL_50,19.60619306
41,GOL_13,121,GOL_51,41_121,GOL_13_GOL_51,31.48599877
41,GOL_13,122,GOL_51,41_122,GOL_13_GOL_51,31.48599877
41,GOL_13,123,GRU_10,41_123,GOL_13_GRU_10,41.66146653
41,GOL_13,124,GRU_11,41_124,GOL_13_GRU_11,48.53845138
41,GOL_13,125,GRU_11,41_125,GOL_13_GRU_11,48.53845138
41,GOL_13,126,GRU_11,41_126,GOL_13_GRU_11,48.53845138
41,GOL_13,127,GRU_12,41_127,GOL_13_GRU_12,63.26946456
41,GOL_13,128,GRU_12,41_128,GOL_13_GRU_12,63.26946456
41,GOL_13,129,GRU_12,41_129,GOL_13_GRU_12,63.26946456
41,GOL_13,130,GRU_12,41_130,GOL_13_GRU_12,63.26946456
41,GOL_13,131,GRU_13,41_131,GOL_13_GRU_13,65.47583968
41,GOL_13,132,GRU_13,41_132,GOL_13_GRU_13,65.47583968
41,GOL_13,133,GRU_14,41_133,GOL_13_GRU_14,70.6106295
41,GOL_13,134,GRU_14,41_134,GOL_13_GRU_14,70.6106295
41,GOL_13,135,GRU_14,41_135,GOL_13_GRU_14,70.6106295
41,GOL_13,136,GRU_14,41_136,GOL_13_GRU_14,70.6106295
41,GOL_13,137,GRU_15,41_137,GOL_13_GRU_15,72.09307177
41,GOL_13,138,GRU_15,41_138,GOL_13_GRU_15,72.09307177
41,GOL_13,139,GRU_15,41_139,GOL_13_GRU_15,72.09307177
41,GOL_13,140,GRU_16,41_140,GOL_13_GRU_16,66.4787226
41,GOL_13,141,GRU_16,41_141,GOL_13_GRU_16,66.4787226
41,GOL_13,142,GRU_16,41_142,GOL_13_GRU_16,66.4787226
41,GOL_13,143,GRU_16,41_143,GOL_13_GRU_16,66.4787226
41,GOL_13,144,GRU_16,41_144,GOL_13_GRU_16,66.4787226
41,GOL_13,145,GRU_16,41_145,GOL_13_GRU_16,66.4787226
41,GOL_13,146,GRU_16,41_146,GOL_13_GRU_16,66.4787226
41,GOL_13,147,GRU_16,41_147,GOL_13_GRU_16,66.4787226
41,GOL_13,148,GRU_16,41_148,GOL_13_GRU_16,66.4787226
41,GOL_13,149,GRU_16,41_149,GOL_13_GRU_16,66.4787226
41,GOL_13,150,GRU_16,41_150,GOL_13_GRU_16,66.4787226
41,GOL_13,151,GRU_16,41_151,GOL_13_GRU_16,66.4787226
41,GOL_13,152,GRU_16,41_152,GOL_13_GRU_16,66.4787226
41,GOL_13,153,GRU_16,41_153,GOL_13_GRU_16,66.4787226
41,GOL_13,154,GRU_17,41_154,GOL_13_GRU_17,69.50209713
41,GOL_13,155,GRU_17,41_155,GOL_13_GRU_17,69.50209713
41,GOL_13,156,GRU_18,41_156,GOL_13_GRU_18,58.56285021
41,GOL_13,157,GRU_18,41_157,GOL_13_GRU_18,58.56285021
41,GOL_13,158,GRU_19,41_158,GOL_13_GRU_19,53.78076386
41,GOL_13,159,GRU_19,41_159,GOL_13_GRU_19,53.78076386
41,GOL_13,160,GRU_20,41_160,GOL_13_GRU_20,43.12729282
41,GOL_13,161,GRU_21,41_161,GOL_13_GRU_21,52.11700113
41,GOL_13,162,GOL_52,41_162,GOL_13_GOL_52,96.04413364
41,GOL_13,163,GOL_52,41_163,GOL_13_GOL_52,96.04413364
41,GOL_13,164,GOL_53,41_164,GOL_13_GOL_53,95.77790169
41,GOL_13,165,GOL_54,41_165,GOL_13_GOL_54,102.7555041
41,GOL_13,166,GOL_54,41_166,GOL_13_GOL_54,102.7555041
41,GOL_13,167,GOL_55,41_167,GOL_13_GOL_55,77.2058386
41,GOL_13,168,GOL_55,41_168,GOL_13_GOL_55,77.2058386
41,GOL_13,169,GOL_56,41_169,GOL_13_GOL_56,70.86087079
41,GOL_13,170,GOL_57,41_170,GOL_13_GOL_57,69.80814679
41,GOL_13,171,GOL_57,41_171,GOL_13_GOL_57,69.80814679
41,GOL_13,172,GOL_58,41_172,GOL_13_GOL_58,75.6319299
41,GOL_13,173,GRU_22,41_173,GOL_13_GRU_22,65.80046444
41,GOL_13,174,GRU_23,41_174,GOL_13_GRU_23,55.77773252
41,GOL_13,175,GRU_24,41_175,GOL_13_GRU_24,54.42269405
41,GOL_13,176,GRU_25,41_176,GOL_13_GRU_25,47.62512954
41,GOL_13,177,GRU_25,41_177,GOL_13_GRU_25,47.62512954
41,GOL_13,178,GRU_26,41_178,GOL_13_GRU_26,48.33755479
41,GOL_13,179,GRU_27,41_179,GOL_13_GRU_27,46.88158975
41,GOL_13,180,GRU_27,41_180,GOL_13_GRU_27,46.88158975
41,GOL_13,181,GRU_28,41_181,GOL_13_GRU_28,52.74868852
41,GOL_13,182,GRU_28,41_182,GOL_13_GRU_28,52.74868852
41,GOL_13,183,GRU_28,41_183,GOL_13_GRU_28,52.74868852
41,GOL_13,184,GRU_28,41_184,GOL_13_GRU_28,52.74868852
41,GOL_13,185,GRU_29,41_185,GOL_13_GRU_29,65.44226963
41,GOL_13,186,GRU_30,41_186,GOL_13_GRU_30,61.70615761
41,GOL_13,187,GRU_30,41_187,GOL_13_GRU_30,61.70615761
41,GOL_13,188,GRU_30,41_188,GOL_13_GRU_30,61.70615761
41,GOL_13,189,GRU_31,41_189,GOL_13_GRU_31,62.51523618
41,GOL_13,190,GRU_31,41_190,GOL_13_GRU_31,62.51523618
41,GOL_13,191,GRU_32,41_191,GOL_13_GRU_32,60.84515026
41,GOL_13,192,LON_01,41_192,GOL_13_LON_01,4945.42825
41,GOL_13,193,LON_01,41_193,GOL_13_LON_01,4945.42825
